"datePulled","code","shortName","collectionName","asset","deviveType","primOwner","sysAdmin","rmfAction","isso","ccbSAActions","other","lastTouched","stigs","benchmarks","assessed","submitted","accepted","rejected","cat3","cat2","cat1"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK402082","","","","","","","","1 d","16","Adobe_Acrobat_Pro_DC_Continuous_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MOZ_Firefox_STIG JRE_8_and_Windows_STIG MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.77%","92.50%","78.43%","0.00%","11","18","0"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK402095","","","","","","","","231 d","14","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MOZ_Firefox_STIG JRE_8_and_Windows_STIG MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG","96.63%","94.69%","78.76%","0.00%","1","13","1"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK402096","","","","","","","","7 d","15","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework JRE_8_and_Windows_STIG MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security VMware_Horizon_7-13_Client_STIG","99.09%","91.25%","75.07%","0.00%","1","13","1"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK402097","","","","","","","","22 d","15","Google_Chrome_Current_Windows MS_Dot_Net_Framework MOZ_Firefox_STIG Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.28%","93.13%","93.01%","0.00%","1","7","1"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK402099","","","","","","","","1 d","17","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MOZ_Firefox_STIG JRE_8_and_Windows_STIG Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.66%","91.28%","77.64%","0.00%","1","9","2"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK402128","","","","","","","","7 d","13","MS_Dot_Net_Framework Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.34%","93.37%","75.86%","0.00%","1","6","2"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK402140","","","","","","","","1 d","15","Google_Chrome_Current_Windows MS_Dot_Net_Framework JRE_8_and_Windows_STIG Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.88%","93.10%","76.85%","0.00%","1","8","1"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK402197","","","","","","","","2 h","16","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MOZ_Firefox_STIG Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.88%","92.17%","76.05%","0.00%","4","7","3"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK402682","","","","","","","","7 d","15","Google_Chrome_Current_Windows MS_Dot_Net_Framework MOZ_Firefox_STIG Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.28%","93.25%","77.35%","0.00%","1","6","2"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK402761","","","","","","","","1 d","14","MS_Dot_Net_Framework MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG Google_Chrome_Current_Windows Adobe_Acrobat_Reader_DC_Continuous_Track_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.88%","89.95%","73.45%","0.00%","2","6","2"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK402872","","","","","","","","174 d","12","Adobe_Acrobat_Pro_DC_Continuous_STIG MS_Dot_Net_Framework Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG","98.22%","98.22%","98.22%","0.00%","1","4","1"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK403201","","","","","","","","1 d","15","MS_Dot_Net_Framework MOZ_Firefox_STIG MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows IE_11_STIG Windows_Firewall_with_Advanced_Security","99.88%","87.26%","71.07%","0.00%","1","5","0"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK403255","","","","","","","","1 d","17","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Office_System_2016 Microsoft_Excel_2016 Microsoft_OneDrive Microsoft_OneNote_2016 Microsoft_Outlook_2016 Microsoft_Publisher_2016 Microsoft_PowerPoint_2016 Microsoft_Skype_for_Business_2016 Microsoft_Word_2016 Windows_Firewall_with_Advanced_Security MS_Windows_10_STIG","99.86%","0.00%","0.00%","0.00%","1","6","1"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK403291","","","","","","","","1 d","13","MS_Dot_Net_Framework IE_11_STIG Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG Windows_Firewall_with_Advanced_Security","99.87%","93.37%","0.00%","0.00%","1","4","1"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK403292","","","","","","","","1 d","15","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework JRE_8_and_Windows_STIG MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security MOZ_Firefox_STIG","99.87%","88.02%","71.50%","0.00%","4","7","1"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK403296","","","","","","","","1 d","11","MS_Dot_Net_Framework MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.85%","91.26%","71.70%","0.00%","1","5","1"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK404161","","","","","","","","231 d","11","Google_Chrome_Current_Windows MS_Dot_Net_Framework MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG","96.84%","95.69%","76.58%","0.00%","2","5","1"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK404163","","","","","","","","1 d","14","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MOZ_Firefox_STIG MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.87%","92.41%","75.29%","0.00%","1","7","1"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK405938","","","","","","","","1 d","14","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.88%","93.30%","76.80%","0.00%","1","5","1"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK406032","","","","","","","","174 d","13","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MOZ_Firefox_STIG JRE_8_and_Windows_STIG MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG","97.95%","97.95%","97.95%","0.00%","3","9","2"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK406053","","","","","","","","1 d","10","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MS_Defender_Antivirus MS_Edge_STIG Microsoft_OneDrive MS_Windows_10_STIG IE_11_STIG MS_Office_365_ProPlus_STIG Windows_Firewall_with_Advanced_Security","99.87%","93.60%","58.67%","0.00%","3","8","2"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK407024","","","","","","","","48 d","2","MOZ_Firefox_STIG RHEL_7_STIG","100.00%","100.00%","100.00%","0.00%","0","20","0"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK407025","","","","","","","","1 d","13","Google_Chrome_Current_Windows MS_Dot_Net_Framework MOZ_Firefox_STIG MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.87%","92.41%","0.00%","0.00%","2","5","1"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK407446","","","","","","","","7 d","11","MS_Dot_Net_Framework MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG Microsoft_OneDrive IE_11_STIG Windows_Firewall_with_Advanced_Security","99.26%","93.19%","73.33%","0.00%","1","5","0"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK409130","","","","","","","","1 d","16","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework JRE_8_and_Windows_STIG Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.88%","93.08%","77.09%","0.00%","1","7","1"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK410705","","","","","","","","41 d","2","MOZ_Firefox_STIG RHEL_7_STIG","100.00%","100.00%","100.00%","0.00%","3","42","0"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK414401","","","","","","","","3 h","15","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MOZ_Firefox_STIG MS_Defender_Antivirus MS_Edge_STIG Microsoft_OneDrive MS_Windows_10_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_PowerPoint_2016 Microsoft_Visio_2016 Microsoft_Word_2016 IE_11_STIG Windows_Firewall_with_Advanced_Security","99.87%","94.68%","77.97%","0.00%","1","6","1"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK414404","","","","","","","","7 d","15","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG MOZ_Firefox_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework IE_11_STIG MS_Defender_Antivirus MS_Edge_STIG JRE_8_and_Windows_STIG Microsoft_Excel_2016 Microsoft_OneDrive Microsoft_Office_System_2016 Microsoft_Word_2016 Microsoft_PowerPoint_2016 Windows_Firewall_with_Advanced_Security MS_Windows_10_STIG","99.24%","0.00%","0.00%","0.00%","1","7","1"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK414409","","","","","","","","7 d","16","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Visio_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.28%","95.21%","79.40%","0.00%","1","6","1"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK414412","","","","","","","","1 d","20","MS_Dot_Net_Framework MOZ_Firefox_STIG MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG Microsoft_Access_2016 Microsoft_OneNote_2016 Microsoft_Outlook_2016 Microsoft_Publisher_2016 Adobe_Acrobat_Pro_DC_Continuous_STIG Microsoft_Visio_2016 IE_11_STIG Microsoft_Skype_for_Business_2016 Windows_Firewall_with_Advanced_Security Google_Chrome_Current_Windows","99.78%","95.08%","75.17%","0.00%","1","7","1"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK414413","","","","","","","","1 d","11","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MS_Defender_Antivirus MS_Edge_STIG Microsoft_OneDrive MS_Windows_10_STIG MOZ_Firefox_STIG IE_11_STIG MS_Office_365_ProPlus_STIG Windows_Firewall_with_Advanced_Security","99.87%","93.11%","59.57%","0.00%","1","8","1"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","np0170wk414416","","","","","","","","40 d","2","MOZ_Firefox_STIG RHEL_7_STIG","100.00%","100.00%","100.00%","0.00%","3","30","0"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK414417","","","","","","","","1 d","15","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.88%","95.13%","79.08%","0.00%","1","6","1"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK414433","","","","","","","","1 d","12","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MOZ_Firefox_STIG JRE_8_and_Windows_STIG MS_Defender_Antivirus MS_Edge_STIG Microsoft_OneDrive MS_Windows_10_STIG IE_11_STIG MS_Office_365_ProPlus_STIG Windows_Firewall_with_Advanced_Security","99.75%","93.50%","60.62%","0.00%","1","9","1"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK414437","","","","","","","","1 d","13","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 IE_11_STIG Microsoft_OneDrive Microsoft_Office_System_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 Windows_Firewall_with_Advanced_Security MS_Windows_10_STIG","99.73%","0.00%","0.00%","0.00%","1","6","1"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK414445","","","","","","","","1 d","16","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MOZ_Firefox_STIG Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.88%","92.52%","76.87%","0.00%","1","7","2"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK414452","","","","","","","","231 d","15","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MOZ_Firefox_STIG Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG","97.01%","95.33%","79.28%","0.00%","4","9","1"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK414455","","","","","","","","1 d","16","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MOZ_Firefox_STIG Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.65%","88.90%","77.10%","0.00%","3","39","1"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK414479","","","","","","","","7 d","16","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework JRE_8_and_Windows_STIG IE_11_STIG Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Office_System_2016 Microsoft_Excel_2016 Microsoft_Outlook_2016 Microsoft_OneDrive Microsoft_Word_2016 Microsoft_PowerPoint_2016 MS_Windows_10_STIG Windows_Firewall_with_Advanced_Security","99.16%","0.00%","0.00%","0.00%","2","14","1"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK414484","","","","","","","","174 d","11","Google_Chrome_Current_Windows MS_Dot_Net_Framework MOZ_Firefox_STIG MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG","97.81%","97.81%","97.81%","0.00%","1","5","0"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK414487","","","","","","","","1 d","16","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MOZ_Firefox_STIG Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.88%","92.41%","76.75%","0.00%","1","7","1"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK414824","","","","","","","","7 d","8","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG MS_Dot_Net_Framework MS_Defender_Antivirus MS_Edge_STIG Microsoft_OneDrive MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.12%","90.86%","67.14%","0.00%","1","4","1"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK415864","","","","","","","","1 d","15","Google_Chrome_Current_Windows MS_Dot_Net_Framework MOZ_Firefox_STIG Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.88%","93.25%","77.11%","0.00%","1","6","1"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK415890","","","","","","","","1 d","17","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MOZ_Firefox_STIG JRE_8_and_Windows_STIG Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.77%","92.32%","0.23%","0.00%","1","8","1"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK415893","","","","","","","","6 d","13","MS_Dot_Net_Framework Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.87%","93.63%","75.86%","0.00%","1","4","1"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK415895","","","","","","","","1 d","14","MS_Dot_Net_Framework Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Windows_Firewall_with_Advanced_Security","99.87%","90.13%","72.95%","0.00%","1","5","1"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK415897","","","","","","","","1 d","16","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MOZ_Firefox_STIG Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.88%","92.76%","76.99%","0.00%","1","7","2"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK415923","","","","","","","","1 d","14","Google_Chrome_Current_Windows MS_Dot_Net_Framework Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.87%","93.34%","76.38%","0.00%","1","7","1"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK417496","","","","","","","","1 d","15","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Microsoft_Access_2016 Microsoft_Outlook_2016 Windows_Firewall_with_Advanced_Security","99.88%","85.52%","69.22%","0.00%","2","5","1"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK422323","","","","","","","","1 d","17","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MOZ_Firefox_STIG JRE_8_and_Windows_STIG Microsoft_Access_2016 MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_Outlook_2016 Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.77%","92.89%","77.41%","0.00%","1","8","0"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK422648","","","","","","","","1 d","13","Adobe_Acrobat_Reader_DC_Continuous_Track_STIG Google_Chrome_Current_Windows MS_Dot_Net_Framework MS_Defender_Antivirus MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_PowerPoint_2016 Microsoft_Word_2016 MS_Windows_10_STIG IE_11_STIG Windows_Firewall_with_Advanced_Security","99.73%","92.06%","73.89%","0.00%","2","7","1"
"2024-02-14","15","NCCM","NP_C15-NCCM_Zone B","NP0170WK423390","","","","","","","","1 d","17","Google_Chrome_Current_Windows MS_Dot_Net_Framework MOZ_Firefox_STIG MS_Defender_Antivirus Microsoft_Access_2016 MS_Edge_STIG Microsoft_Excel_2016 Microsoft_Office_System_2016 Microsoft_OneDrive Microsoft_OneNote_2016 Microsoft_Publisher_2016 Microsoft_PowerPoint_2016 Microsoft_Outlook_2016 Microsoft_Skype_for_Business_2016 Microsoft_Word_2016 Windows_Firewall_with_Advanced_Security MS_Windows_10_STIG","99.86%","0.00%","0.00%","0.00%","1","7","1"
